/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_55_869.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_55_869.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_55_869.jpg, 0, 1, 0, 12.50406
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_55_984.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_55_984.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_55_984.jpg, 0, 1, 0, 13.83444
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_56_092.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_56_092.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_56_092.jpg, 0, 1, 0, 14.64941
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_56_196.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_56_196.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_56_196.jpg, 0, 1, 0, 16.00689
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_56_303.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_56_303.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_56_303.jpg, 0, 1, 0, 17.2496
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_56_409.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_56_409.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_56_409.jpg, 0, 1, 0, 18.09209
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_56_509.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_56_509.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_56_509.jpg, 0, 1, 0, 19.28042
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_56_614.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_56_614.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_56_614.jpg, 0, 1, 0, 20.17508
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_56_718.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_56_718.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_56_718.jpg, 0, 1, 0, 21.40341
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_56_824.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_56_824.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_56_824.jpg, 0.03698695, 1, 0, 22.44539
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_56_927.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_56_927.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_56_927.jpg, 0.315558, 1, 0, 23.35173
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_57_031.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_57_031.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_57_031.jpg, 0.2352544, 1, 0, 24.25536
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_57_133.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_57_133.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_57_133.jpg, 0, 1, 0, 25.21159
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_57_238.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_57_238.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_57_238.jpg, 0, 1, 0, 26.35146
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_57_344.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_57_344.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_57_344.jpg, 0, 1, 0, 27.29433
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_57_445.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_57_445.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_57_445.jpg, 0, 1, 0, 28.22807
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_57_546.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_57_546.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_57_546.jpg, 0, 1, 0, 29.15245
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_57_656.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_57_656.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_57_656.jpg, 0, 1, 0, 30.06754
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_57_766.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_57_766.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_57_766.jpg, 0, 1, 0, 30.19034
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_57_875.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_57_875.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_57_875.jpg, 0, 1, 0, 30.19029
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_57_979.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_57_979.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_57_979.jpg, 0, 1, 0, 30.19021
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_58_080.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_58_080.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_58_080.jpg, 0, 1, 0, 30.1903
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_58_185.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_58_185.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_58_185.jpg, 0, 1, 0, 30.19031
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_58_294.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_58_294.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_58_294.jpg, 0, 1, 0, 30.19032
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_58_395.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_58_395.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_58_395.jpg, 0, 1, 0, 30.19031
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_58_505.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_58_505.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_58_505.jpg, 0, 1, 0, 30.19028
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_58_612.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_58_612.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_58_612.jpg, 0, 1, 0, 30.19028
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_58_719.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_58_719.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_58_719.jpg, 0, 1, 0, 30.19032
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_58_820.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_58_820.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_58_820.jpg, 0, 1, 0, 30.1903
/Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/center_2019_03_18_14_32_58_921.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/left_2019_03_18_14_32_58_921.jpg, /Users/vandervegt_leroy/Documents/python/Self Driving Car/DrivingData/IMG/right_2019_03_18_14_32_58_921.jpg, 0, 1, 0, 30.19031
